id,issues,query
q14280,bad_rationales_count,What are the diagnostic tests for canine Addison's disease?
q14281,bad_rationales_count,What are the treatment options for feline hyperadrenocorticism?
q14282,bad_rationales_count,What are the common clinical signs of canine hypothyroidism?
q14292,name_like,What are the common causes and risk factors for feline idiopathic cystitis?
q14293,name_like,Describe the symptoms and diagnostic tests for canine degenerative myelopathy.
q14296,name_like,What are the common causes and risk factors for canine hip dysplasia?
q14300,name_like,What are the common causes and risk factors for canine degenerative myelopathy?
q14301,bad_rationales_count,Describe the clinical signs and diagnostic tests for feline hyperthyroidism.
q14302,bad_rationales_count,What are the key differences between canine and feline dental disease?
q14311,bad_rationales_count,Describe the clinical presentation and diagnostic tests for X-linked hypophosphatemia in a young male dog.
q14312,bad_rationales_count,What are the common clinical signs and differential diagnoses for feline hyperthyroidism?
q14314,bad_rationales_count,What are the common clinical signs and diagnostic tests for feline diabetes mellitus?
q14315,name_like,What are the key risk factors for canine hip dysplasia?
q14316,bad_rationales_count,What are the common clinical signs and diagnostic tests for canine heartworm disease?
q14318,bad_rationales_count,What are the common clinical signs and diagnostic tests for canine Addison's disease?
q14320,bad_rationales_count,What are the common clinical signs and diagnostic tests for canine diabetes mellitus?
q14322,bad_rationales_count,What are the common clinical signs and diagnostic tests for feline hyperthyroidism?
q14334,name_like,What are the risk factors for developing canine kidney disease?
q14355,name_like,What are the key differences between canine and feline leukemia?
q14404,bad_rationales_count,Describe the clinical signs and diagnostic tests for feline hyperthyroidism.
q14405,bad_rationales_count,What are the key differences between canine and feline dental disease?
q14406,bad_rationales_count,What are the risk factors for canine hip dysplasia?
q14445,bad_rationales_count,Describe the common clinical signs and laboratory findings in a dog with pancreatitis.
q14446,bad_rationales_count,What are the key differences between feline and canine leptospirosis?
q14447,bad_rationales_count,What are the common diagnostic imaging techniques used to diagnose a fracture in a horse?
q14448,bad_rationales_count,What are the risk factors associated with the development of lymphoma in cats?
q14449,bad_rationales_count,What are the key considerations when managing a dog with chronic kidney disease?
q14450,bad_rationales_count,What are the common clinical signs and laboratory findings in a cow with mastitis?
q14451,bad_rationales_count,What are the key differences between feline and canine diabetes mellitus?
q14452,bad_rationales_count,What are the common diagnostic imaging techniques used to diagnose a lameness issue in a horse?
q14453,bad_rationales_count,What are the risk factors associated with the development of equine colic?
q14454,bad_rationales_count,What are the common clinical signs and laboratory findings in a pig with porcine reproductive and respiratory syndrome (PRRS)?
q14455,bad_rationales_count,What are the key differences between feline and canine heartworm disease?
q14456,bad_rationales_count,What are the common diagnostic imaging techniques used to diagnose a lameness issue in a cow?
q14457,bad_rationales_count,What are the risk factors associated with the development of equine laminitis?
q14458,bad_rationales_count,What are the common clinical signs and laboratory findings in a goat with caprine arthritis-encephalitis (CAE)?
q14459,name_like,Discuss the role of a Clinical Ethics Committee in making decisions about euthanasia for a terminally ill dog.
q14477,bad_rationales_count,Describe the clinical signs and diagnostic tests for feline hyperthyroidism.
q14511,bad_rationales_count,Describe the clinical signs and diagnostic tests for feline hyperthyroidism.
q14512,bad_rationales_count,What are the key differences between canine and feline dental disease?
q14513,bad_rationales_count,Explain the pathophysiology of feline infectious peritonitis (FIP) and its diagnostic criteria.
q14515,bad_rationales_count,What are the key risk factors for canine hip dysplasia and how is it diagnosed?
q14516,bad_rationales_count,Explain the pathophysiology of feline leukemia virus (FeLV) and its diagnostic criteria.
q14518,bad_rationales_count,What are the key differences between canine and feline diabetes mellitus?
q14519,bad_rationales_count,Explain the pathophysiology of canine lymphoma and its diagnostic criteria.
q14521,bad_rationales_count,What are the key risk factors for canine immune-mediated hemolytic anemia?
q14690,bad_rationales_count,Describe the role of the adrenal gland in a dog's body.
q14691,bad_rationales_count,What is the function of the pancreas in a cat's body?
q14692,bad_rationales_count,Explain the process of gas exchange in a horse's lungs.
q14693,bad_rationales_count,Describe the function of the liver in a cow's body.
q14694,bad_rationales_count,What is the role of the kidneys in a pig's body?
q14695,bad_rationales_count,Explain the process of digestion in a rabbit's stomach.
q14696,bad_rationales_count,Describe the function of the thyroid gland in a bird's body.
q14697,bad_rationales_count,What is the role of the heart in a reptile's circulatory system?
q14698,bad_rationales_count,Explain the process of osmoregulation in a fish's body.
q14699,bad_rationales_count,Describe the function of the adrenal gland in a guinea pig's body.
q14700,bad_rationales_count,What is the role of the pancreas in a ferret's body?
q14701,bad_rationales_count,Explain the process of gas exchange in a hamster's lungs.
q14723,bad_rationales_count,Describe the clinical signs and diagnostic tests for lead poisoning in dogs.
q14724,bad_rationales_count,What are the common clinical signs of pesticide poisoning in cats?
q14726,bad_rationales_count,What are the common clinical signs of rat poisoning in livestock?
q14728,bad_rationales_count,What are the common clinical signs of mycotoxicosis in poultry?
q14730,bad_rationales_count,What are the common clinical signs of avian botulism in wild birds?
q14732,bad_rationales_count,What are the common clinical signs of avian aspergillosis in pet birds?
q14734,bad_rationales_count,What are the common clinical signs of avian psittacosis in pet birds?
q14755,name_like,Explain the pathophysiology of feline infectious peritonitis (FIP) caused by Feline Coronavirus.
q14766,name_like,Describe the immune response in a bird with West Nile virus (WNV).
q14792,name_like,What are the diagnostic tests for canine hip dysplasia?
q14828,bad_rationales_count,Describe the common clinical signs of Salmonella infection in cats.
q14829,bad_rationales_count,What are the diagnostic tests for Mycobacterium avium complex (MAC) infection in dogs?
q14830,bad_rationales_count,Discuss the risk factors associated with Campylobacter jejuni infection in poultry.
q14857,bad_rationales_count,Describe the role of ethology in understanding the behavioral patterns of domestic cats.
q14858,bad_rationales_count,What are the common causes of feather pecking in laying hens and how can it be managed?
q14859,bad_rationales_count,How does ethology contribute to the understanding of canine aggression in shelter dogs?
q14860,bad_rationales_count,What are the key factors influencing the reproductive behaviors of ferrets?
q14861,bad_rationales_count,How does ethology help in understanding the foraging behaviors of wild rabbits?
q14862,bad_rationales_count,What are the common signs of stress in captive primates and how can it be alleviated?
q14863,bad_rationales_count,How does ethology contribute to the understanding of avian imprinting in chicks?
q14864,bad_rationales_count,What are the key factors influencing the mating behaviors of red foxes?
q14865,bad_rationales_count,How does ethology help in understanding the social hierarchies among dolphins?
q14866,bad_rationales_count,What are the common signs of pain in horses and how can it be managed?
